"@timestamp","_id","_index","_score","_type","api_version",apikey,"app_id","call_cid","channel_cid","client_request_id","collect_time","data_stream.dataset","data_stream.namespace","data_stream.type","envoy-attempt-count","envoy-is-timeout-retry","error_code","error_message","error_message_5xx",filename,host,hostname,httpversion,level,msg,"operation_type",product,"read_request_body_time",referrer,request,"request_id","request_size","request_time",response,"response_size",service,"source_type","stream-auth-type","stream_region","stream_shard","text_metadata",time,"trace_id",type,"user_agent","user_id",verb,"write_response_body_time","x-stream-client"
"Jun 5, 2025 @ 18:00:17.446","n3FAQZcB0ShHd0_6UXcv",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376786","(empty)","Jun 5, 2025 @ 18:00:17.452",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376786\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-31-184.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376786?api_key=5atrzgj57x69","479c47b8-eb8c-4ead-af7b-66dcc22abbd5",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376786"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.446",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.442",98dCQZcBzvK3ZTgxAcvL,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376766","(empty)","Jun 5, 2025 @ 18:00:17.446",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376766\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-19-192.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376766?api_key=5atrzgj57x69","2f2659d0-4f5b-4046-8582-73833b3c5c0b",0,2,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376766"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.442",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.438",Bv1BQZcBCYUJnuLC7jgN,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",ezwwjrd7jqah,"1,230,729","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.456",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 98156018 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.29.122.103","ohio-c3-chat-api-10-29-38-40.p.us-east-2b","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread","fe5152a5-9e9e-4341-9deb-77b44743892d",0,4,404,207,"chat-api",vector,jwt,ohio,c3,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.438",NotSampled,chat,"Patreon/74847 CFNetwork/3826.500.111.2.2 Darwin/24.4.0",98156018,GET,0,"-"
"Jun 5, 2025 @ 18:00:17.437","UXFAQZcB0ShHd0_6T2Uj",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",y4tp4akjeb49,"61,795","(empty)","(empty)","81463ecf-1574-4f06-bbbc-dc7f16f63bdf","Jun 5, 2025 @ 18:00:17.483",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsersPartial failed with error: \""target ID not found: 63a663d96252b80001000f68\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.160.68","us-east-c3-chat-api-10-5-18-49.p.us-east-1b","HTTP/1.1",warning,"access log",UpdateUsersPartial,chat,0,"(empty)","/users?api_key=y4tp4akjeb49","c224e536-86d6-4497-805b-0046925948f0","34,229",43,404,226,"chat-api",vector,jwt,"us-east",c3,"{
  ""user_ids"": [
    ""6092ca52d1fc140042003163"",
    ""2aee0ba1-b023-4b23-91c9-73b408524fbd"",
    ""286d51ae-ebe6-4627-b614-9d5b10064649"",
    ""305aaff7-349f-4c77-9820-9b6f9107d88b"",
    ""11b31ed2-e237-4750-b320-174f90553bbe"",
    ""0dca6e13-45c8-45e2-8e98-aa62d29a65e1"",
    ""63a663d96252b80001000f68"",
    ""6919532d-5950-41c8-bb73-aebe99f7e3be"",
    ""d470b261-c264-4b59-a812-3dd8b221a48b"",
    ""d3340d70-dea8-4841-8381-f428e8a74830"",
    ""3d014805-8c99-4688-aa61-3a284ea41657"",
    ""4555c681-39ad-4ba9-94b0-a7e829fa082b"",
    ""1cf73be8-66ef-4e61-a356-780698621732"",
    ""2f097085-9cd4-4500-9e5f-92ee3db7c6d1"",
    ""64686dde89f5d30001001c94"",
    ""967a3cec-2d29-4c32-8ccf-ecb8f3d4880b"",
    ""f28d0d0a-70c1-419f-82f5-f69208d57c1f"",
    ""665ce71a-022d-4106-968a-e7ddda3937d6"",
    ""1dce47ce-8355-4fc4-86a9-09e8a4599b2e"",
    ""64cd4f1bd9f6df000100608d"",
    ""5f29f0b28300ae0042000737"",
    ""2a63b618-9a36-4dcc-893c-0b24f9d512fe"",
    ""05c0e656-0b65-4408-b654-c2f9d2a57bcb"",
    ""f88c0a99-3dd2-4c25-9abd-3b743eaabf88"",
    ""fa9c6093-79ee-4e40-a6de-f8e9b2714842"",
    ""12fa596f-75f3-492b-bade-ec3576c13304"",
    ""62c9d246380c0800010037ae"",
    ""8c896f67-836c-4e79-9e1f-2568a41c47db"",
    ""6542fa020357150001012d6e"",
    ""64f547fd5899640001012257"",
    ""f5330072-1e46-4f44-9246-2c6d9311b0de"",
    ""f93488c9-37bd-487e-aa5f-ffad2274a960"",
    ""f09e7636-d8e9-47d0-9a7e-05a705350011"",
    ""631e9f81da3e25000100195b"",
    ""9f57300e-4a9a-434b-a01d-8132b617ef83"",
    ""5f8945faa35f500042004d5e"",
    ""6553497c035715000101617c"",
    ""5fe1a52c-f8b3-4806-b744-808a2bcb9511"",
    ""08ae297c-d9c1-4094-8a5a-35a5bbb4c4ee"",
    ""2851d4c7-e35f-4a45-906a-cdf48be88afe"",
    ""681cce8c-cf79-48b9-885e-b5618c2a072e"",
    ""64f6241958996400010124ea"",
    ""20fd6e2d-f356-4017-8a04-6e62012476e1"",
    ""ff580fa7-4aa0-412c-823b-216d60c43603"",
    ""bc10a604-7387-461f-9aa6-9227c5ff111d"",
    ""21bbe1ee-e363-4427-9616-1e9840538a36"",
    ""481279b0-fc59-4be0-ba33-3effd278caf1"",
    ""aee11ee6-99bc-486e-833d-0165c14e0fc1"",
    ""fb9b6b66-296e-4877-b8fa-237c13cde733"",
    ""64a34c631b84650001000165"",
    ""d6473470-cba6-4ae5-9393-c3524e8c47f3"",
    ""61c0efd8b59d4d00430135db"",
    ""567d0405-1060-4962-b347-06fe31e216f4"",
    ""d3568906-c2f1-4bae-8ff3-618a8b1b9a80"",
    ""cdeb7668-ba81-4f4e-933d-e7209eafd2da"",
    ""64781426525a8b00010005f2"",
    ""c525a27c-de48-4a18-bb25-c9c5afa16c03"",
    ""ce325a8f-12b6-4805-9dbe-b52514acf239"",
    ""adfda15a-d0f9-4d18-80f5-114cb95b5aca"",
    ""520ba7a6-e02d-43cc-a410-4648b3655409"",
    ""c4c0500d-b9c5-48a7-9349-c20c37f07f57"",
    ""18360051-3711-4531-8daf-ca0128e959b0"",
    ""775cd55b-ab92-4436-bc01-01311fed1e75"",
    ""e4f95342-49d9-4477-b503-bdfa690e63c4"",
    ""f48253ec-112e-477b-a167-60cd14faeac1"",
    ""6215d60d5b9991004400b45f"",
    ""6a06110a-b232-4351-ad88-2d87176888d0"",
    ""e7b47222-4a92-40d0-bd54-acdef9a1e6af"",
    ""72664ae4-3c2e-4e83-8be3-9b776a460d6e"",
    ""e4c1f285-4911-4533-8e48-879cbb162e2d"",
    ""ddcec90a-c36d-48cf-bc41-c22c398d17a2"",
    ""83d4c8d5-5bd5-4c6d-96cb-1d9f05013b9d"",
    ""b6ed9b24-a8bb-48e0-a1a2-70f1302d83a0"",
    ""373b13a3-8e55-4ed0-871a-42b6761ff241"",
    ""8cd019c8-168e-464e-80b1-e96ca562de63"",
    ""f2303b8c-7539-4b83-8a3b-922732e6bdb5"",
    ""87852299-2f1e-4948-ba69-4be8569e5128"",
    ""88a6fabf-f499-4f6f-8bf5-e2b174d4d3d3"",
    ""99c41731-198b-43ab-a8a5-afbd8b2495f2"",
    ""aae4c700-827a-47d6-87a0-aa22e390bd6c"",
    ""ae0b9623-64fb-4d21-863f-63423388ff56"",
    ""62d0ae9be3dc430001006503"",
    ""61f4e92e-b90f-44fc-b909-5c3c6debde27"",
    ""be4e3642-e5bb-4821-85ca-1cf7a1f69cd5"",
    ""5f0bd4d545fa4b004200716c"",
    ""057a5172-5bc1-4847-a6b4-9e19884651af"",
    ""5f7679d8a35f500042000f1e"",
    ""c03c2a33-632a-4e1e-825f-99809a7dfda0"",
    ""8e995a0e-89b2-4f4b-bd45-b7c3abba17e9"",
    ""75aa718a-8802-4943-800e-835fcdbc54ba"",
    ""81725f39-d5e3-4d29-bb0e-31fd610211d2"",
    ""7033bf8b-4d07-4ca7-a6c6-ac9392275b4a"",
    ""5877add3-5502-4756-bb6a-867f10a2c7cc"",
    ""bbc61e0b-63ef-4fa8-888d-fe24ed9dcfaf"",
    ""d9d2700b-a579-40f3-943a-9177ffe90848"",
    ""4703e3de-63f1-47ea-92f7-5ef92ad4e780"",
    ""5eebb84e-939e-420c-a059-e4a8241c2b14"",
    ""655df32ca43c6d00010003ab"",
    ""026c5b32-0169-4092-beb3-bc5953380630"",
    ""adcee108-01be-46bb-af42-43c410339993""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.437",NotSampled,chat,"axios/1.8.4","(empty)",PATCH,0,"stream-chat-js-v8.57.6-node"
"Jun 5, 2025 @ 18:00:17.436",WTVAQZcBIFjtb5w1XXHK,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376766","(empty)","Jun 5, 2025 @ 18:00:17.440",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376766\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-27-154.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376766?api_key=5atrzgj57x69","2bbeedfd-9fe2-444d-be0b-917229f32a83",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376766"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.436",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.435",9GNAQZcBi3KOrRc0ee2B,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",bpf7b5f898xj,"1,266,177","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.440",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 1-c5a1d5e610be6a6095534f6162f32928a1d56a4b65c8d5961d27286f46c806332aaa8623f8674c5b57da55f993606b9ee06f2ee9 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.115.134","dublin-c5-chat-api-10-3-26-228.p.eu-west-1a","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread?user_id=1-c5a1d5e610be6a6095534f6162f32928a1d56a4b65c8d5961d27286f46c806332aaa8623f8674c5b57da55f993606b9ee06f2ee9&api_key=bpf7b5f898xj","b58a1b6b-9086-4635-9e59-ba2d03d634d8",0,4,404,305,"chat-api",vector,jwt,dublin,c5,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.435",NotSampled,chat,"okhttp/4.12.0","(empty)",GET,0,"stream-java-client-1.29.0"
"Jun 5, 2025 @ 18:00:17.434",GTBAQZcBywZ65pD9XHdf,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",3c3f79gcn223,"1,179,563","(empty)","messaging:3267a78a-e150-3e05-b430-6c31828aa56a","(empty)","Jun 5, 2025 @ 18:00:17.444",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""MarkRead failed with error: \""Message with id c2c216f8-cbdd-4aeb-b675-45fd261274bc doesn't exist\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.115.134","dublin-c6-chat-api-10-3-44-31.p.eu-west-1b","HTTP/1.1",warning,"access log",MarkRead,chat,0,"(empty)","/channels/messaging/3267a78a-e150-3e05-b430-6c31828aa56a/read?api_key=3c3f79gcn223","18067760-f288-4723-b7d7-78fcd5db4465",53,7,400,236,"chat-api",vector,jwt,dublin,c6,"{
  ""channel_cid"": ""messaging:3267a78a-e150-3e05-b430-6c31828aa56a"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.434",NotSampled,chat,"Gumtree / 10.1.30(25058); com.android.vending; (samsung; SM-S908B; SDK 35; Android 15)",53377431,POST,0,"stream-chat-android-compose-6.12.0|os=Android 15|api_version=35|device_vendor=samsung|device_model=SM-S908B|offline_enabled=true"
"Jun 5, 2025 @ 18:00:17.433",x0pAQZcBZSbuOhc5XSwG,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",bb82p5kabtzt,"1,250,998","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.443",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""CreateDevice failed with error: \""push provider \""frontuGetStream\"" with type \""firebase\"" not found, available push providers for this application: type: \""firebase\"" name: \""Frontu\""\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.115.134","dublin-c3-chat-api-10-3-54-155.p.eu-west-1c","HTTP/1.1",warning,"access log",CreateDevice,chat,0,"(empty)","/devices?api_key=bb82p5kabtzt","4766ad4c-77de-4d5a-af80-cdf0b9ca25c6",217,0,400,324,"chat-api",vector,jwt,dublin,c3,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.433",NotSampled,chat,"okhttp/4.12.0","c9a32b1d-ccff-497e-98c7-73d0dc6002a1",POST,0,"stream-chat-android-6.0.11|os=Android 13|api_version=33|device_vendor=samsung|device_model=SM-T575|offline_enabled=true"
"Jun 5, 2025 @ 18:00:17.432",D0pAQZcBZSbuOhc5cbyT,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",y4tp4akjeb49,"61,795","(empty)","(empty)","34d13052-a68b-4c50-a7d4-253ba9c3fc5d","Jun 5, 2025 @ 18:00:17.506",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UpdateUsersPartial failed with error: \""target ID not found: daa88270-7617-4223-8fcd-30cc7298e46f\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.135.122","us-east-c3-chat-api-10-5-67-197.p.us-east-1d","HTTP/1.1",warning,"access log",UpdateUsersPartial,chat,0,"(empty)","/users?api_key=y4tp4akjeb49","e289711d-e87f-44ec-afa3-d2825dc21cb0","34,159",71,404,238,"chat-api",vector,jwt,"us-east",c3,"{
  ""user_ids"": [
    ""080d48a7-acd9-4970-bddd-cd01527d0d2e"",
    ""daa88270-7617-4223-8fcd-30cc7298e46f"",
    ""6561063bef3295000100dc1e"",
    ""9dd40406-6e38-472d-b43a-325079cba4d1"",
    ""74cc1806-983c-479c-8380-fb98327d2dbb"",
    ""63cf9ec24f95e000010038bd"",
    ""1b6950e7-dca2-49be-aeeb-f33196444282"",
    ""0ca74a66-cdbd-4c7f-856a-98fa09a2eee1"",
    ""348a4f0e-4733-4faf-8281-6063f72a86b3"",
    ""c83e14f7-3e0e-4e0e-8147-f9ed14cd34af"",
    ""cfb0477d-e1ac-42c4-8168-8bb298411d73"",
    ""62e7fff57485e00001003568"",
    ""9208b9e9-02dd-4762-959d-a5f3cbc6d5e4"",
    ""dc521a3c-c307-47aa-bab4-a12bec84a7e9"",
    ""0df0d28b-8322-4d16-b558-202c3ad85caa"",
    ""55de1ab3-4a8a-4585-a59a-5b479ecc0e9c"",
    ""d636264e-d4fb-459f-937d-d7bab49f7541"",
    ""2f9c870d-f51e-44d6-8e14-a812187e4b01"",
    ""6546e2d3abcc49000100b93e"",
    ""63b5b56696f4840001003f61"",
    ""eae4320d-8b7d-446b-85bf-7992ce5d8dee"",
    ""1b62f4c1-a745-4f5e-9a1d-ec713cc93ec4"",
    ""0b2140f9-9c76-427c-98f8-77cc4f395831"",
    ""64c1d386-ec06-466f-9cda-68c989f9c810"",
    ""cae3bfba-e1c5-42ed-8d8d-4a6501e5caae"",
    ""310075b0-d97a-41b0-94a0-478927f2df99"",
    ""cbb72ab5-6e59-4391-ac0f-5fb07d004d66"",
    ""4e60968f-4c99-454e-9b14-a4ab21bc6194"",
    ""63fe2848c2b4ab00010001e1"",
    ""5b469e59be182ccff21487b8"",
    ""b4c8e44d-147b-4130-abf7-84e06fe252e4"",
    ""62b6b04c9b794c000100bb2f"",
    ""86394ef4-8107-4b2a-b1c0-6f11c0c4dbd3"",
    ""8f49646a-7b03-4fa1-8402-630375163442"",
    ""6eb1dd98-9d52-4604-bdcc-bc67cab07f5e"",
    ""4fb1f2c0-b64b-40d7-a32a-e4155e5c192a"",
    ""655e528aabcc49000100fa99"",
    ""10add9c3-8b7a-49a2-bf6e-c437c879875c"",
    ""c27df7ab-334b-4693-b661-6df4ef438e61"",
    ""7434fdcb-522f-4053-a492-8a323f07910c"",
    ""84d2fda1-1921-4bf4-97d9-6749f597f437"",
    ""9c10acfb-b082-4a61-80e5-5dc6390cd6f7"",
    ""62c28416-a41d-4fad-a8cf-52e836307bf4"",
    ""ad0b8c50-5e13-4543-81be-15bd0fcb45ca"",
    ""7e032ad3-567c-410a-8bea-db26d3c02f65"",
    ""741665ef-9bdc-4611-af8f-3ff842d013fb"",
    ""d1ea9b31-3cb3-4cc7-a317-dc428abe574a"",
    ""a18b7827-2135-4ea8-a29a-cceb5d377a48"",
    ""6426f5aaf23b650001000652"",
    ""fe734257-dd36-426c-8fdb-83bad7497120"",
    ""6097c024-486f-4468-87b9-9fe91a45d83d"",
    ""653bdff9fae85f000100525b"",
    ""642cf32097b1630001000335"",
    ""86e05469-3669-4ef6-868c-53451b12e1e3"",
    ""d861bfa5-0729-48fb-9750-e24d8463a4aa"",
    ""64b3d79d76d11d000100cee2"",
    ""e2fe4596-a91d-4180-8717-9351509c9905"",
    ""a34b7a85-806b-4c10-8dbd-237ceae90390"",
    ""efa630bc-52b8-4ffa-8417-29433c3dc3bb"",
    ""625cd7be9b2c4f00010019a3"",
    ""2d360c07-e787-4694-a3a2-1cb705ebee50"",
    ""01792215-452e-4248-b8ad-b729570418e6"",
    ""de9ff5b9-e35d-40ab-b363-a83192c6ba3c"",
    ""83951e79-78c8-4497-8c48-71bc6dd365a0"",
    ""6545bb36b39da000010015da"",
    ""62d38713db1f710001000843"",
    ""347facd3-cc6a-41fe-9eca-50e40aba6ec7"",
    ""7f67a5c7-b953-4fed-b305-2fa770806999"",
    ""0b05b926-73f3-4dc3-98bd-bd8ee98b962c"",
    ""a4616b21-7006-451c-87ab-98e1922a255d"",
    ""600dcb10ffeea900420009cc"",
    ""01ecbf29-b2c4-4ede-b08c-e909564acf5a"",
    ""c6657620-0539-43c9-b358-b16046147db4"",
    ""b4849396-1e45-4a3e-bae5-75f6616c2e91"",
    ""c8b786aa-dffb-4566-8553-9e174530d4ae"",
    ""a252d67d-5d9c-420a-962c-36854658c784"",
    ""e9b65a98-8b0a-4b68-9c59-f813e2a02950"",
    ""cb7f991a-cd05-4038-b9ec-b9dfe4b8b9e1"",
    ""eb60ca43-0993-47f4-9931-6c0d5698378c"",
    ""670b4b32-bdbf-4b68-bd0f-debec15fe895"",
    ""3ab0fefb-2e6c-42d2-ab1b-39477864f6d1"",
    ""469afc0d-50ea-4266-ad33-f0e684b6ac5e"",
    ""5b418f13-78c2-48d7-8ab0-759eeb93dff8"",
    ""9b58db08-c5c0-4d4b-a7b2-cec876d8ad77"",
    ""95a47763-8c00-421e-8deb-453471595b24"",
    ""6a9521e3-fe66-47c8-84e3-96eaf58d5ee1"",
    ""8029036f-b54b-4115-b91f-7a24c12fc971"",
    ""611429b229a80c004300087e"",
    ""a1bbf96e-1f45-4f17-96b7-509ae35b2961"",
    ""c92b0398-a15d-4260-979e-7a9d9047c26b"",
    ""6263a8d1f4b4d20001003b16"",
    ""71ae362c-b78a-4e12-b626-ac4c62ccd6a3"",
    ""1307f84c-2a68-4fa5-a413-8b8dd0f03202"",
    ""6389659a0d603a00010003b3"",
    ""2dba6ca8-528f-4a92-b14b-ee11f865c275"",
    ""ef10d1c0-638f-4f39-bc1f-fa00941fbc9e"",
    ""7be08537-4daa-4063-8e49-d95a1d82e838"",
    ""6552ec9a03571500010160ce"",
    ""d786b79d-372f-48e4-83f6-0909c9d40af8"",
    ""91b0d5ba-6c1b-4c96-8619-7f83c08b4818""
  ],
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.432",NotSampled,chat,"axios/1.8.4","(empty)",PATCH,0,"stream-chat-js-v8.57.6-node"
"Jun 5, 2025 @ 18:00:17.428",FzBAQZcBywZ65pD9XHdf,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",3c3f79gcn223,"1,179,563","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.432",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""UnreadCounts failed with error: \""the user 88462158 does not exist\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.112.96","dublin-c6-chat-api-10-3-44-31.p.eu-west-1b","HTTP/1.1",warning,"access log",UnreadCounts,chat,0,"(empty)","/unread?user_id=88462158","485e71ee-05e8-4e2c-a6a4-28b08daeefc1",0,4,404,207,"chat-api",vector,jwt,dublin,c6,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.428",NotSampled,chat,"okhttp/3.14.9","(empty)",GET,0,"-"
"Jun 5, 2025 @ 18:00:17.424",dFtHQZcBIFjtb5w1CwjV,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376758","(empty)","Jun 5, 2025 @ 18:00:17.429",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376758\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-36-28.p.us-east-1c","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376758?api_key=5atrzgj57x69","eb79678a-e3a8-4e04-a269-d3c902ccc628",0,4,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376758"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.424",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.422","Z3FAQZcB0ShHd0_6W7XA",".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",xfv74pfx4j7w,"1,377,854","(empty)","(empty)","(empty)","Jun 5, 2025 @ 18:00:17.424",logs,production,chat,1,"(empty)",4,"{""code"":4,""message"":""CommitMessage failed with error: \""Message with id fcfb9270-412b-11f0-bd88-d69805f84ac3 doesn't exist\"""",""StatusCode"":400,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.3.155.153","dublin-c3-chat-api-10-3-44-147.p.eu-west-1b","HTTP/1.1",warning,"access log",CommitMessage,chat,0,"(empty)","/messages/fcfb9270-412b-11f0-bd88-d69805f84ac3/commit?api_key=xfv74pfx4j7w","343f9230-f94c-4fff-969f-fae8a7714937",0,0,400,241,"chat-api",vector,jwt,dublin,c3,"{
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.422",NotSampled,chat,"Go-http-client/2.0","(empty)",POST,0,"stream-go-client-7.8.1"
"Jun 5, 2025 @ 18:00:17.417",UzVAQZcBIFjtb5w1XXHK,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Session_376758","(empty)","Jun 5, 2025 @ 18:00:17.423",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Session_376758\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-27-154.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Session_376758?api_key=5atrzgj57x69","6fd74119-75c0-4ba4-90c9-6d5005a83772",0,2,404,228,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Session_376758"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.417",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
"Jun 5, 2025 @ 18:00:17.411",UDVAQZcBIFjtb5w1XXHK,".ds-chat-logs-production-2025.06.05-000515","-","_doc","(empty)",5atrzgj57x69,"76,633","(empty)","livestream:Backstage_376778","(empty)","Jun 5, 2025 @ 18:00:17.416",logs,production,chat,1,"(empty)",16,"{""code"":16,""message"":""DeleteChannel failed with error: \""Can't find channel with id livestream:Backstage_376778\"""",""StatusCode"":404,""duration"":""0.00ms"",""more_info"":""https://getstream.io/chat/docs/api_errors_response"",""details"":[]}","(empty)","/var/log/chat.json.access.log","10.5.167.230","us-east-c6-chat-api-10-5-27-154.p.us-east-1b","HTTP/1.1",warning,"access log",DeleteChannel,chat,0,"(empty)","/channels/livestream/Backstage_376778?api_key=5atrzgj57x69","935cbb30-dbfe-4502-87c3-8e01f55cc0be",0,2,404,230,"chat-api",vector,jwt,"us-east",c6,"{
  ""channel_cid"": ""livestream:Backstage_376778"",
  ""version"": """"
}
","Jun 5, 2025 @ 18:00:17.411",NotSampled,chat,"unirest-java/1.3.11","(empty)",DELETE,0,"-"
